,PROD#,2023-09-02,2023-09-03,2023-09-04,2023-09-05,2023-09-06,2023-09-07,2023-09-08,2023-09-09,2023-09-10,2023-09-11,2023-09-12,2023-09-13,2023-09-14,2023-09-15
1330,65601,3.0,2.0,0.0,13.0,12.0,9.0,4.0,10.0,0.0,6.0,6.0,1.0,4.0,7.0
1331,65602,0.0,7.0,0.0,7.0,7.0,0.0,2.0,11.0,0.0,6.0,10.0,7.0,0.0,6.0
1332,65603,16.0,3.0,0.0,5.0,3.0,9.0,2.0,4.0,0.0,10.0,5.0,0.0,4.0,0.0
1333,66089,0.0,0.0,0.0,11.0,7.0,22.0,8.0,0.0,0.0,20.0,17.0,16.0,3.0,2.0
1334,66090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1335,66091,0.0,0.0,0.0,5.0,8.0,0.0,11.0,0.0,0.0,5.0,1.0,14.0,4.0,2.0
1336,66096,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1337,66099,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1338,66100,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1339,66129,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1340,66130,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1341,66131,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1342,66140,0.0,0.0,0.0,6.0,0.0,0.0,5.0,0.0,0.0,3.0,32.0,0.0,0.0,0.0
1343,66501,0.0,0.0,0.0,14.0,0.0,80.0,0.0,0.0,0.0,58.0,46.0,0.0,0.0,0.0
1344,66666,0.0,0.0,0.0,3.0,3.0,1.0,3.0,1.0,0.0,4.0,0.0,5.0,1.0,5.0
1345,66728,7.0,1.0,0.0,1.0,5.0,1.0,1.0,2.0,0.0,1.0,2.0,4.0,1.0,2.0
1346,66737,10.0,0.0,0.0,2.0,3.0,7.0,3.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0
1347,66741,0.0,0.0,0.0,3.0,0.0,3.0,1.0,0.0,0.0,2.0,3.0,2.0,1.0,2.0
1348,66742,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1349,66744,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1350,66745,3.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,3.0
1351,66746,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1352,66747,3.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,5.0,1.0,1.0,0.0,4.0
1353,66827,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0
1354,66828,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1355,66833,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1356,66835,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1357,66836,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1358,66903,0.0,0.0,0.0,0.0,0.0,22.0,3.0,0.0,0.0,33.0,0.0,2.0,0.0,2.0
1359,69225,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1360,69252,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1361,70067,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0
1362,71054,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,4.0,1.0,0.0
1363,71057,0.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,3.0,0.0,5.0,1.0,1.0
1364,71058,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0
1365,71059,1.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,6.0,1.0,0.0
1366,71060,3.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,2.0,1.0,5.0,2.0,0.0
1367,71207,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0
1368,71216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1369,71296,2.0,0.0,0.0,1.0,3.0,2.0,1.0,2.0,0.0,2.0,3.0,1.0,3.0,1.0
1370,71300,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1371,71307,3.0,0.0,0.0,7.0,2.0,3.0,4.0,2.0,1.0,2.0,2.0,0.0,4.0,1.0
1372,71324,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1373,71335,2.0,0.0,0.0,13.0,18.0,9.0,19.0,2.0,0.0,14.0,5.0,8.0,7.0,9.0
1374,71357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1375,71361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1376,71438,14.0,0.0,0.0,16.0,17.0,2.0,16.0,15.0,0.0,25.0,9.0,18.0,6.0,19.0
1377,71602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1378,71608,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0
1379,72100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1380,72136,26.0,0.0,4.0,24.0,49.0,44.0,43.0,19.0,0.0,34.0,42.0,44.0,17.0,34.0
1381,73100,35.0,0.0,0.0,65.0,80.0,0.0,70.0,30.0,0.0,80.0,0.0,110.0,0.0,65.0
1382,73103,120.0,0.0,0.0,366.0,330.0,0.0,270.0,170.0,0.0,564.0,214.0,350.0,0.0,280.0
1383,73105,110.0,0.0,0.0,285.0,320.0,0.0,290.0,115.0,0.0,390.0,0.0,350.0,0.0,350.0
1384,73109,72.0,0.0,0.0,48.0,78.0,0.0,64.0,66.0,0.0,84.0,0.0,102.0,0.0,90.0
1385,73110,132.0,0.0,0.0,60.0,120.0,0.0,32.0,66.0,0.0,126.0,0.0,136.0,0.0,130.0
1386,73112,25.0,0.0,0.0,51.0,65.0,0.0,45.0,30.0,0.0,60.0,0.0,75.0,0.0,52.0
1387,73116,28.0,0.0,0.0,93.0,86.0,0.0,79.0,56.0,0.0,104.0,0.0,129.0,0.0,80.0
1388,73120,0.0,0.0,0.0,64.0,66.0,0.0,16.0,0.0,0.0,90.0,0.0,96.0,0.0,75.0
1389,73165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1390,73281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1391,74001,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1392,74007,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1393,74013,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1394,74014,2.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0
1395,77106,0.0,0.0,0.0,10.0,2.0,0.0,4.0,0.0,0.0,15.0,0.0,8.0,0.0,6.0
1396,77107,0.0,0.0,0.0,10.0,4.0,0.0,1.0,0.0,0.0,10.0,0.0,8.0,0.0,5.0
1397,77108,0.0,0.0,0.0,14.0,7.0,0.0,8.0,0.0,0.0,22.0,2.0,12.0,0.0,10.0
1398,77109,0.0,0.0,0.0,5.0,3.0,0.0,1.0,0.0,0.0,8.0,0.0,1.0,0.0,7.0
1399,77110,0.0,0.0,0.0,19.0,8.0,0.0,8.0,0.0,0.0,21.0,2.0,16.0,0.0,5.0
1400,77111,1.0,0.0,0.0,5.0,7.0,1.0,0.0,0.0,0.0,10.0,1.0,6.0,2.0,1.0
1401,77112,0.0,0.0,0.0,4.0,5.0,14.0,5.0,0.0,0.0,12.0,0.0,3.0,1.0,11.0
1402,77113,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0
1403,77116,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1404,77118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1405,77120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1406,77124,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1407,77126,0.0,0.0,0.0,2.0,0.0,4.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0,2.0
1408,77128,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1409,77129,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0
1410,77131,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1411,77132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
1412,77133,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1413,77900,0.0,0.0,0.0,12.0,0.0,0.0,3.0,0.0,0.0,0.0,10.0,0.0,0.0,15.0
1414,77901,0.0,0.0,0.0,7.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0
1415,77902,0.0,0.0,0.0,11.0,0.0,0.0,5.0,0.0,0.0,0.0,9.0,0.0,0.0,14.0
1416,77903,0.0,0.0,0.0,13.0,0.0,0.0,6.0,0.0,0.0,0.0,11.0,0.0,0.0,14.0
1417,77907,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0
1418,79339,4.0,0.0,0.0,6.0,4.0,6.0,1.0,2.0,0.0,1.0,0.0,3.0,1.0,0.0
1419,79421,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
1420,80019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
1421,80021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
1422,81055,0.0,1.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0
1423,81070,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1424,81260,8.0,0.0,0.0,25.0,18.0,23.0,19.0,1.0,0.0,22.0,16.0,16.0,25.0,15.0
1425,81290,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,1.0,4.0
1426,81330,0.0,0.0,0.0,17.0,19.0,89.0,11.0,52.0,0.0,29.0,0.0,10.0,16.0,8.0
1427,81332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1428,81361,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0
1429,81362,2.0,0.0,1.0,7.0,7.0,2.0,4.0,2.0,0.0,2.0,4.0,2.0,3.0,5.0
1430,81407,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0
1431,81460,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,3.0,2.0,2.0,0.0,3.0
1432,81461,0.0,0.0,0.0,3.0,4.0,1.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
1433,81498,63.0,0.0,0.0,28.0,74.0,23.0,58.0,80.0,0.0,74.0,48.0,61.0,32.0,66.0
1434,81580,0.0,0.0,0.0,0.0,6.0,3.0,2.0,0.0,0.0,4.0,0.0,4.0,1.0,0.0
1435,81602,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1436,81604,25.0,5.0,0.0,18.0,16.0,15.0,19.0,20.0,1.0,14.0,20.0,11.0,9.0,29.0
1437,81605,7.0,0.0,0.0,2.0,1.0,6.0,4.0,2.0,0.0,5.0,1.0,2.0,2.0,3.0
1438,81607,3.0,0.0,0.0,4.0,2.0,0.0,2.0,1.0,0.0,5.0,0.0,1.0,2.0,2.0
1439,81608,32.0,7.0,0.0,14.0,18.0,24.0,24.0,22.0,1.0,13.0,13.0,18.0,17.0,31.0
1440,81610,8.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0,0.0,6.0,5.0,2.0,0.0,1.0
1441,82021,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
1442,82099,0.0,0.0,0.0,0.0,29.0,5.0,0.0,0.0,0.0,3.0,26.0,14.0,2.0,0.0
1443,82174,0.0,0.0,0.0,2.0,3.0,6.0,15.0,1.0,0.0,6.0,1.0,17.0,3.0,10.0
1444,82175,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0
1445,82222,6.0,10.0,0.0,7.0,18.0,2.0,31.0,3.0,4.0,26.0,3.0,5.0,2.0,10.0
1446,83049,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0
1447,83090,0.0,2.0,0.0,0.0,5.0,1.0,6.0,6.0,0.0,5.0,3.0,5.0,5.0,3.0
1448,83177,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
1449,83343,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1450,87607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1451,87608,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1452,87610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1453,87611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1454,88102,7.0,0.0,20.0,22.0,31.0,4.0,27.0,7.0,0.0,29.0,17.0,30.0,8.0,15.0
1455,88120,0.0,0.0,0.0,1.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0,0.0,6.0
1456,88200,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1457,88210,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1458,88212,2.0,0.0,8.0,4.0,8.0,3.0,1.0,5.0,0.0,2.0,3.0,7.0,1.0,0.0
1459,88217,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0
1460,88220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
1461,88222,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1462,88227,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1463,88228,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
1464,88229,0.0,0.0,0.0,1.0,2.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1465,88230,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,3.0,0.0
1466,88231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0
1467,88233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1468,88235,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1469,88236,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1470,88237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1471,88322,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1472,88350,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1473,88902,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1474,88905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1475,89252,3.0,0.0,0.0,2.0,4.0,2.0,7.0,0.0,0.0,6.0,0.0,2.0,4.0,2.0
1476,89258,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1477,89801,0.0,0.0,0.0,13.0,8.0,2.0,17.0,2.0,0.0,23.0,1.0,7.0,5.0,24.0
1478,89802,1.0,0.0,0.0,32.0,15.0,5.0,25.0,1.0,0.0,27.0,4.0,22.0,5.0,29.0
1479,89803,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1480,89804,9.0,0.0,0.0,149.0,105.0,32.0,147.0,18.0,0.0,174.0,15.0,143.0,45.0,167.0
1481,89805,6.0,0.0,0.0,105.0,69.0,28.0,120.0,16.0,0.0,127.0,20.0,97.0,32.0,117.0
1482,89806,8.0,0.0,0.0,104.0,74.0,42.0,115.0,11.0,0.0,121.0,19.0,111.0,34.0,125.0
1483,89808,4.0,0.0,0.0,67.0,45.0,14.0,84.0,8.0,0.0,81.0,20.0,67.0,15.0,87.0
1484,89810,0.0,0.0,0.0,7.0,14.0,5.0,6.0,6.0,0.0,15.0,2.0,14.0,2.0,14.0
1485,89811,11.0,0.0,0.0,143.0,93.0,34.0,132.0,12.0,0.0,112.0,19.0,117.0,35.0,157.0
1486,89813,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0,1.0
1487,89815,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,1.0,1.0
1488,89817,3.0,0.0,0.0,33.0,25.0,10.0,35.0,2.0,0.0,43.0,1.0,33.0,9.0,51.0
1489,89818,3.0,0.0,0.0,6.0,14.0,2.0,13.0,2.0,0.0,15.0,1.0,18.0,3.0,13.0
1490,89819,6.0,0.0,0.0,126.0,74.0,17.0,114.0,15.0,0.0,136.0,15.0,111.0,22.0,141.0
1491,89820,13.0,0.0,0.0,159.0,121.0,25.0,180.0,15.0,0.0,193.0,20.0,152.0,39.0,215.0
1492,89857,1.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,3.0,0.0,6.0
1493,90494,5.0,0.0,2.0,9.0,4.0,3.0,6.0,5.0,0.0,5.0,1.0,5.0,1.0,8.0
1494,91498,10.0,0.0,0.0,11.0,8.0,3.0,8.0,17.0,0.0,11.0,4.0,10.0,15.0,12.0
1495,92007,8.0,0.0,0.0,4.0,5.0,0.0,4.0,2.0,0.0,8.0,2.0,12.0,2.0,17.0
1496,92605,11.0,0.0,1.0,27.0,26.0,15.0,18.0,22.0,0.0,28.0,14.0,60.0,18.0,10.0
1497,93092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,10.0
1498,93102,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0
1499,93165,0.0,0.0,0.0,0.0,0.0,27.0,4.0,8.0,0.0,7.0,15.0,40.0,0.0,8.0
1500,93178,0.0,0.0,0.0,0.0,0.0,27.0,4.0,8.0,0.0,17.0,15.0,40.0,0.0,13.0
1501,93290,10.0,2.0,0.0,11.0,13.0,9.0,8.0,0.0,0.0,21.0,0.0,6.0,2.0,8.0
1502,93343,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0
1503,95140,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1504,99041,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
